"","X","PID","time_elapsed","index","stimulus_id","painting","response","rt"
"2083",54957,"YJmUD",468294,32,22,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg",59,6.698
"2084",54958,"YJmUD",506818,33,41,"prince-akachi-i2hoD-C2RUA-unsplash.jpg",100,38.519
"2085",54959,"YJmUD",511489,34,33,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg",42,4.666
"2086",54960,"YJmUD",514894,35,44,"rikonavt-HQjfrvdTfak-unsplash.jpg",66,3.4
"2087",54961,"YJmUD",521898,36,12,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",36,6.999
"2088",54962,"YJmUD",526233,37,32,"nathan-dumlao-ger61_TX6oI-unsplash.jpg",86,4.328
"2089",54963,"YJmUD",546987,38,23,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",74,20.747
"2090",54964,"YJmUD",551220,39,48,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",35,4.226
"2091",54965,"YJmUD",555102,40,42,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg",17,3.878
"2092",54966,"YJmUD",558471,41,40,"prince-akachi-4Yv84VgQkRM-unsplash.jpg",100,3.365
"2093",54967,"YJmUD",562719,42,31,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg",73,4.242
"2094",54968,"YJmUD",570684,43,9,"carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg",30,7.958
"2095",54969,"YJmUD",573295,44,34,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg",21,2.605
"2096",54970,"YJmUD",579561,45,21,"jessica-felicio-_cvwXhGqG-o-unsplash.jpg",91,6.259
"2097",54971,"YJmUD",593230,46,26,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",100,13.661
"2098",54972,"YJmUD",597287,47,5,"batel-studio-ttSRjiYG_WM-unsplash.jpg",0,4.05
"2099",54973,"YJmUD",603013,48,4,"barna-bartis-2x3vfVxwR7o-unsplash.jpg",63,5.72
"2100",54974,"YJmUD",606648,49,39,"philip-martin-5aGUyCW_PJw-unsplash.jpg",61,3.629
