"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response"
"","localizer","","html-keyboard-response","270","111127","0.0-2.0-108.0-0.0","1","90291","`1","NaN","","","","null","NaN","106","","Stimuli/Experimental_stims/localizer/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","1","body_parts","","0","1","0","0.4","138.50000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","271","111433","0.0-2.0-108.0-1.0","1","90291","`1","null","","","","null","","106","","","1","","","","","","0.3","138.90000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","272","111845","0.0-2.0-109.0-0.0","1","90291","`1","NaN","","","","null","NaN","107","","Stimuli/Experimental_stims/localizer/body_parts/david-fanuel-qnV8X7OViNY-unsplash.jpg","1","body_parts","","1","1","0","0.4","139.20000000000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","273","112158","0.0-2.0-109.0-1.0","1","90291","`1","null","","","","null","","107","","","1","","","","","","0.3","139.60000000000008","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","274","112570","0.0-2.0-110.0-0.0","1","90291","`1","NaN","","","","null","NaN","108","","Stimuli/Experimental_stims/localizer/body_parts/adrien-king-XzBluXxBoyQ-unsplash.jpg","1","body_parts","","0","1","0","0.4","139.9000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","275","112883","0.0-2.0-110.0-1.0","1","90291","`1","null","","","","null","","108","","","1","","","","","","0.3","140.3000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","276","113294","0.0-2.0-111.0-0.0","1","90291","`1","NaN","","","","null","NaN","109","","Stimuli/Experimental_stims/localizer/body_parts/manki-kim-ZtwwncrD4A0-unsplash.jpg","1","body_parts","","0","1","0","0.4","140.6000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","277","113606","0.0-2.0-111.0-1.0","1","90291","`1","null","","","","null","","109","","","1","","","","","","0.3","141.0000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","278","114023","0.0-2.0-112.0-0.0","1","90291","`1","NaN","","","","null","NaN","110","","Stimuli/Experimental_stims/localizer/body_parts/meghan-thompson-U1b8OB0QpIo-unsplash.jpg","1","body_parts","","0","1","0","0.4","141.30000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","279","114332","0.0-2.0-112.0-1.0","1","90291","`1","null","","","","null","","110","","","1","","","","","","0.3","141.70000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","280","114748","0.0-2.0-113.0-0.0","1","90291","`1","NaN","","","","null","NaN","111","","Stimuli/Experimental_stims/localizer/body_parts/debby-hudson--B_757qSA4k-unsplash.jpg","1","body_parts","","0","1","0","0.4","142.00000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","281","115054","0.0-2.0-113.0-1.0","1","90291","`1","null","","","","null","","111","","","1","","","","","","0.3","142.40000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","282","115463","0.0-2.0-114.0-0.0","1","90291","`1","NaN","","","","null","NaN","112","","Stimuli/Experimental_stims/localizer/body_parts/nadine-shaabana-ypyaaEf2ntM-unsplash.jpg","1","body_parts","","0","1","0","0.4","142.70000000000016","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","283","115771","0.0-2.0-114.0-1.0","1","90291","`1","null","","","","null","","112","","","1","","","","","","0.3","143.10000000000016","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","284","116186","0.0-2.0-115.0-0.0","1","90291","`1","NaN","","","","null","NaN","113","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","1","body_parts","","0","1","0","0.4","143.40000000000018","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","285","116502","0.0-2.0-115.0-1.0","1","90291","`1","null","","","","null","","113","","","1","","","","","","0.3","143.80000000000018","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","286","116918","0.0-2.0-116.0-0.0","1","90291","`1","NaN","","","","null","NaN","114","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-9Zf6yh7RYbQ-unsplash.jpg","1","body_parts","","0","1","0","0.4","144.1000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","287","117227","0.0-2.0-116.0-1.0","1","90291","`1","null","","","","null","","114","","","1","","","","","","0.3","144.5000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","288","117637","0.0-2.0-117.0-0.0","1","90291","`1","NaN","","","","null","NaN","115","","Stimuli/Experimental_stims/localizer/body_parts/toan-nguyen-VIeLuUFzesg-unsplash.jpg","1","body_parts","","0","1","0","0.4","144.8000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","289","117944","0.0-2.0-117.0-1.0","1","90291","`1","null","","","","null","","115","","","1","","","","","","0.3","145.20000000000022","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","290","118354","0.0-2.0-118.0-0.0","1","90291","`1","NaN","","","","null","NaN","116","","Stimuli/Experimental_stims/localizer/body_parts/nattalia-nunez-MB9sdDfZMSg-unsplash.jpg","1","body_parts","","0","1","0","0.4","145.50000000000023","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","291","118663","0.0-2.0-118.0-1.0","1","90291","`1","null","","","","null","","116","","","1","","","","","","0.3","145.90000000000023","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","292","119076","0.0-2.0-119.0-0.0","1","90291","`1","NaN","","","","null","NaN","117","","Stimuli/Experimental_stims/localizer/body_parts/danie-franco-jyyNiSEcCl4-unsplash.jpg","1","body_parts","","0","1","0","0.4","146.20000000000024","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","293","119385","0.0-2.0-119.0-1.0","1","90291","`1","null","","","","null","","117","","","1","","","","","","0.3","146.60000000000025","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","294","119793","0.0-2.0-120.0-0.0","1","90291","`1","NaN","","","","null","NaN","118","","Stimuli/Experimental_stims/localizer/body_parts/freestocks-qw9LFf5T790-unsplash.jpg","1","body_parts","","0","1","0","0.4","146.90000000000026","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","295","120106","0.0-2.0-120.0-1.0","1","90291","`1","null","","","","null","","118","","","1","","","","","","0.3","147.30000000000027","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","296","120516","0.0-2.0-121.0-0.0","1","90291","`1","NaN","","","","null","NaN","119","","Stimuli/Experimental_stims/localizer/body_parts/apostolos-vamvouras-g5wKHRu2QW0-unsplash.jpg","1","body_parts","","0","1","0","0.4","147.60000000000028","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","297","120829","0.0-2.0-121.0-1.0","1","90291","`1","null","","","","null","","119","","","1","","","","","","0.3","148.00000000000028","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","298","121245","0.0-2.0-122.0-0.0","1","90291","`1","NaN","","","","null","NaN","120","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","1","body_parts","","0","1","0","0.4","148.3000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","299","121558","0.0-2.0-122.0-1.0","1","90291","`1","null","","","","null","","120","","","1","","","","","","0.3","148.7000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","300","121968","0.0-2.0-123.0-0.0","1","90291","`1","NaN","","","","null","NaN","121","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","1","body_parts","","1","1","0","0.4","149.0000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","301","122280","0.0-2.0-123.0-1.0","1","90291","`1","null","","","","null","","121","","","1","","","","","","0.3","149.40000000000032","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","302","122689","0.0-2.0-124.0-0.0","1","90291","`1","NaN","","","","null","NaN","122","","Stimuli/Experimental_stims/localizer/body_parts/priscilla-du-preez-e6fcNpur53A-unsplash.jpg","1","body_parts","","0","1","0","0.4","149.70000000000033","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","303","122999","0.0-2.0-124.0-1.0","1","90291","`1","null","","","","null","","122","","","1","","","","","","0.3","150.10000000000034","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","304","123413","0.0-2.0-125.0-0.0","1","90291","`1","NaN","","","","null","NaN","123","","Stimuli/Experimental_stims/localizer/body_parts/davidcohen-qghuLqyh3nE-unsplash.jpg","1","body_parts","","0","1","0","0.4","150.40000000000035","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","305","123726","0.0-2.0-125.0-1.0","1","90291","`1","null","","","","null","","123","","","1","","","","","","0.3","150.80000000000035","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","306","124138","0.0-2.0-126.0-0.0","1","90291","`1","NaN","","","","null","NaN","124","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","1","body_parts","","0","1","0","0.4","151.10000000000036","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","307","124454","0.0-2.0-126.0-1.0","1","90291","`1","null","","","","null","","124","","","1","","","","","","0.3","151.50000000000037","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","308","124862","0.0-2.0-127.0-0.0","1","90291","`1","NaN","","","","null","NaN","125","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","1","body_parts","","0","1","0","0.4","151.80000000000038","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","309","125168","0.0-2.0-127.0-1.0","1","90291","`1","null","","","","null","","125","","","1","","","","","","14","152.2000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","310","125579","0.0-2.0-128.0-0.0","1","90291","`1","NaN","","","","null","NaN","126","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sabeer-darr-Upz-tnx2v2s-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","166.2000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","311","125907","0.0-2.0-128.0-1.0","1","90291","`1","null","","","","null","","126","","","1","","","","","","0.3","166.6000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","312","126318","0.0-2.0-129.0-0.0","1","90291","`1","NaN","","","","null","NaN","127","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quino-al-vmZ2DehWQ3Q-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","166.9000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
