"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning"
"","deliberation","","html-keyboard-response","877","1461543","0.0-3.0-158.0-0.0","27","31027","Female","1082","","","","75","","78","","","1460445","2","","","","0","","1082","130000","1098","132051","","0","34","3","body_parts","outdoor_scenes","62","100","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","C","0","0","","original","3000","4","3","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","100","62","","",""
"","deliberation_confirmation","","html-keyboard-response","878","1463481","0.0-3.0-158.0-2.0-0.0","27","31027","Female","null","","","","null","","78","","","1461543","","","","","","","1918","131082","1938","133149","1918","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","879","1466497","0.0-3.0-158.0-4.0","27","31027","Female","null","","","","null","","78","","","1463481","","","","","","","3000","133000","3016","135087","3000","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","880","1468018","0.0-3.0-160.0-0.0","27","31027","Female","null","","","","null","","79","","","1466497","2","","","","1","","1500","136000","1521","138103","","","","","","","","","","","H","0","1500","left","scramble","1600","4","16","11","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","881","1468344","0.0-3.0-160.0-1.0-0.0","27","31027","Female","310","","","","68","","79","","","1468018","","","","","0","","310","137500","326","139624","1500","1","16","11","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","","","","","","4","","","","","","","","","1","",""
"","deliberation_confirmation","","html-keyboard-response","882","1469615","0.0-3.0-160.0-2.0-0.0","27","31027","Female","null","","","","null","","79","","","1468344","","","","","","","1190","137810","1271","139950","1190","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","883","1471229","0.0-3.0-160.0-4.0","27","31027","Female","null","","","","null","","79","","","1469615","","","","","","","1600","139000","1614","141221","1600","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","884","1473273","0.0-3.0-162.0-0.0","27","31027","Female","2034","","","","75","","80","","","1471229","2","","","","0","","2034","140600","2044","142835","","0","45","14","objects","faces","67","69","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","J","0","0","","original","2100","4","14","45","faces","objects","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","69","67","","",""
"","deliberation_confirmation","","html-keyboard-response","885","1474256","0.0-3.0-162.0-2.0-0.0","27","31027","Female","null","","","","null","","80","","","1473273","","","","","","","966","142634","983","144879","966","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","886","1476372","0.0-3.0-162.0-4.0","27","31027","Female","null","","","","null","","80","","","1474256","","","","","","","2100","143600","2116","145862","2100","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","887","1478238","0.0-3.0-164.0-0.0","27","31027","Female","1853","","","","75","","81","","","1476372","2","","","","0","","1853","145700","1866","147978","","0","23","7","faces","outdoor_scenes","74","100","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","B","0","0","","original","2400","4","7","23","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","100","74","","",""
"","deliberation_confirmation","","html-keyboard-response","888","1479400","0.0-3.0-164.0-2.0-0.0","27","31027","Female","null","","","","null","","81","","","1478238","","","","","","","1147","147553","1162","149844","1147","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","889","1481819","0.0-3.0-164.0-4.0","27","31027","Female","null","","","","null","","81","","","1479400","","","","","","","2400","148700","2419","151006","2400","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","890","1482033","0.0-3.0-166.0-0.0","27","31027","Female","null","","","","null","","82","","","1481819","2","","","","1","","200","151100","214","153425","","","","","","","","","","","F","0","200","left","scramble","1200","4","13","24","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","891","1483177","0.0-3.0-166.0-1.0-0.0","27","31027","Female","1135","","","","68","","82","","","1482033","","","","","0","","1135","151300","1144","153639","2800","1","13","24","faces","body_parts","","","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","","","","","","","4","","","","","","","","","1","",""
"","deliberation_confirmation","","html-keyboard-response","892","1484888","0.0-3.0-166.0-2.0-0.0","27","31027","Female","null","","","","null","","82","","","1483177","","","","","","","1665","152435","1711","154783","1665","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","893","1486111","0.0-3.0-166.0-4.0","27","31027","Female","null","","","","null","","82","","","1484888","","","","","","","1200","154100","1223","156494","1200","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","894","1486632","0.0-3.0-168.0-0.0","27","31027","Female","null","","","","null","","83","","","1486111","2","","","","1","","500","155300","521","157717","","","","","","","","","","","L","0","500","right","scramble","1000","4","31","22","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","895","1487786","0.0-3.0-168.0-1.0-0.0","27","31027","Female","1142","","","","75","","83","","","1486632","","","","","0","","1142","155800","1154","158238","2500","0","22","31","faces","body_parts","","","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","4","","","","","","","","","1","",""
"","deliberation_confirmation","","html-keyboard-response","896","1489180","0.0-3.0-168.0-2.0-0.0","27","31027","Female","null","","","","null","","83","","","1487786","","","","","","","1358","156942","1394","159392","1358","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","897","1490194","0.0-3.0-168.0-4.0","27","31027","Female","null","","","","null","","83","","","1489180","","","","","","","1000","158300","1014","160786","1000","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","898","1493228","0.0-3.0-170.0-0.0","27","31027","Female","null","","","","null","","84","","","1490194","2","","","","1","","3000","159300","3034","161800","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","L","0","0","","original","2500","4","31","22","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","59","73","","",""
"","deliberation_no_response","","html-keyboard-response","899","1493552","0.0-3.0-170.0-3.0-0.0","27","31027","Female","null","","","","null","","84","","","1493228","","","","","1","","300","162300","324","164834","","","","","","","","","","","","","","","","","4","","","","","","","","","","","1"
"","iti","","html-keyboard-response","900","1495762","0.0-3.0-170.0-4.0","27","31027","Female","null","","","","null","","84","","","1493552","","","","","","","2200","162600","2210","165158","2200","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","901","1497069","0.0-3.0-172.0-0.0","27","31027","Female","1295","","","","75","","85","","","1495762","2","","","","0","","1295","164800","1307","167368","","0","41","8","objects","outdoor_scenes","71","98","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","A","0","0","","original","2800","4","8","41","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","98","71","","",""
"","deliberation_confirmation","","html-keyboard-response","902","1498786","0.0-3.0-172.0-2.0-0.0","27","31027","Female","null","","","","null","","85","","","1497069","","","","","","","1705","166095","1717","168675","1705","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","903","1501612","0.0-3.0-172.0-4.0","27","31027","Female","null","","","","null","","85","","","1498786","","","","","","","2800","167800","2826","170392","2800","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","904","1502641","0.0-3.0-174.0-0.0","27","31027","Female","null","","","","null","","86","","","1501612","2","","","","1","","1000","170600","1029","173218","","","","","","","","","","","B","0","1000","left","scramble","2000","4","7","23","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","905","1504657","0.0-3.0-174.0-1.0-0.0","27","31027","Female","null","","","","null","","86","","","1502641","","","","","","","2000","171600","2016","174247","2000","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","4","","","","","","","","","0","1",""
"","deliberation_no_response","","html-keyboard-response","906","1504971","0.0-3.0-174.0-3.0-0.0","27","31027","Female","null","","","","null","","86","","","1504657","","","","","1","","300","173600","314","176263","","","","","","","","","","","","","","","","","4","","","","","","","","","","","1"
"","iti","","html-keyboard-response","907","1506690","0.0-3.0-174.0-4.0","27","31027","Female","null","","","","null","","86","","","1504971","","","","","","","1700","173900","1719","176577","1700","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","908","1508477","0.0-3.0-176.0-0.0","27","31027","Female","1770","","","","68","","87","","","1506690","2","","","","0","","1770","175600","1787","178296","","1","40","1","objects","outdoor_scenes","81","100","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","G","0","0","","original","1100","4","40","1","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","81","100","","",""
"","deliberation_confirmation","","html-keyboard-response","909","1509723","0.0-3.0-176.0-2.0-0.0","27","31027","Female","null","","","","null","","87","","","1508477","","","","","","","1230","177370","1246","180083","1230","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","910","1510834","0.0-3.0-176.0-4.0","27","31027","Female","null","","","","null","","87","","","1509723","","","","","","","1100","178600","1111","181329","1100","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","911","1512159","0.0-3.0-178.0-0.0","27","31027","Female","null","","","","null","","88","","","1510834","2","","","","1","","1300","179700","1325","182440","","","","","","","","","","","J","0","1300","right","scramble","1800","4","14","45","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","912","1513424","0.0-3.0-178.0-1.0-0.0","27","31027","Female","1250","","","","68","","88","","","1512159","","","","","0","","1250","181000","1265","183765","1700","1","14","45","faces","objects","","","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg","","","","","","","4","","","","","","","","","0","",""
"","deliberation_confirmation","","html-keyboard-response","913","1513888","0.0-3.0-178.0-2.0-0.0","27","31027","Female","null","","","","null","","88","","","1513424","","","","","","","450","182250","464","185030","450","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","914","1515707","0.0-3.0-178.0-4.0","27","31027","Female","null","","","","null","","88","","","1513888","","","","","","","1800","182700","1819","185494","1800","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
