"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","deliberation","","html-keyboard-response","670","798480","0.0-3.0-34.0-0.0","29","15966","female","null","","","","null","","16","","","796970","1","","","","1","","1500","61400","1510","61789","","","","","","","","","","","B","0","1500","right","scramble","3000","1","0","19","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","671","798869","0.0-3.0-34.0-1.0-0.0","29","15966","female","384","","","","68","","16","","","798480","","","","","0","","384","62900","389","63299","1500","1","0","19","outdoor_scenes","faces","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg","","","","","","","1","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","672","799994","0.0-3.0-34.0-2.0-0.0","29","15966","female","null","","","","null","","16","","","798869","","","","","","","1116","63284","1125","63688","1116","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","673","803002","0.0-3.0-34.0-4.0","29","15966","female","null","","","","null","","16","","","799994","","","","","","","3000","64400","3008","64813","3000","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","674","804268","0.0-3.0-36.0-0.0","29","15966","female","1261","","","","68","","17","","","803002","1","","","","0","","1261","67400","1266","67821","","1","33","16","body_parts","faces","61","59","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","L","0","0","","original","1400","1","33","16","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","61","59","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","675","806017","0.0-3.0-36.0-2.0-0.0","29","15966","female","null","","","","null","","17","","","804268","","","","","","","1739","68661","1749","69087","1739","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","676","807425","0.0-3.0-36.0-4.0","29","15966","female","null","","","","null","","17","","","806017","","","","","","","1400","70400","1408","70836","1400","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","677","808936","0.0-3.0-38.0-0.0","29","15966","female","null","","","","null","","18","","","807425","1","","","","1","","1500","71800","1511","72244","","","","","","","","","","","C","0","1500","right","scramble","2200","1","4","32","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","678","809443","0.0-3.0-38.0-1.0-0.0","29","15966","female","502","","","","75","","18","","","808936","","","","","0","","502","73300","507","73755","1500","0","32","4","body_parts","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","679","810449","0.0-3.0-38.0-2.0-0.0","29","15966","female","null","","","","null","","18","","","809443","","","","","","","998","73802","1006","74262","998","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","680","812656","0.0-3.0-38.0-4.0","29","15966","female","null","","","","null","","18","","","810449","","","","","","","2200","74800","2207","75268","2200","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","681","813370","0.0-3.0-40.0-0.0","29","15966","female","null","","","","null","","19","","","812656","1","","","","1","","700","77000","714","77475","","","","","","","","","","","L","0","700","left","scramble","1900","1","33","16","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","682","813898","0.0-3.0-40.0-1.0-0.0","29","15966","female","523","","","","68","","19","","","813370","","","","","0","","523","77700","528","78189","2300","1","33","16","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","683","815682","0.0-3.0-40.0-2.0-0.0","29","15966","female","null","","","","null","","19","","","813898","","","","","","","1777","78223","1784","78717","1777","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","684","817592","0.0-3.0-40.0-4.0","29","15966","female","null","","","","null","","19","","","815682","","","","","","","1900","80000","1910","80501","1900","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","685","818600","0.0-3.0-42.0-0.0","29","15966","female","1003","","","","68","","20","","","817592","1","","","","0","","1003","81900","1008","82411","","1","3","43","outdoor_scenes","objects","45","36","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","A","0","0","","original","2600","1","3","43","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","45","36","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","686","820609","0.0-3.0-42.0-2.0-0.0","29","15966","female","null","","","","null","","20","","","818600","","","","","","","1997","82903","2009","83419","1997","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","687","823216","0.0-3.0-42.0-4.0","29","15966","female","null","","","","null","","20","","","820609","","","","","","","2600","84900","2607","85428","2600","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","688","824539","0.0-3.0-44.0-0.0","29","15966","female","1319","","","","75","","21","","","823216","1","","","","0","","1319","87500","1323","88035","","0","30","39","body_parts","objects","62","59","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","E","0","0","","original","1300","1","39","30","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","59","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","689","826233","0.0-3.0-44.0-2.0-0.0","29","15966","female","null","","","","null","","21","","","824539","","","","","","","1681","88819","1694","89358","1681","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","690","827544","0.0-3.0-44.0-4.0","29","15966","female","null","","","","null","","21","","","826233","","","","","","","1300","90500","1311","91052","1300","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","691","829153","0.0-3.0-46.0-0.0","29","15966","female","null","","","","null","","22","","","827544","1","","","","1","","1600","91800","1609","92363","","","","","","","","","","","I","0","1600","left","scramble","1100","1","29","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","692","829623","0.0-3.0-46.0-1.0-0.0","29","15966","female","466","","","","68","","22","","","829153","","","","","0","","466","93400","470","93972","1400","1","29","8","body_parts","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","693","830568","0.0-3.0-46.0-2.0-0.0","29","15966","female","null","","","","null","","22","","","829623","","","","","","","934","93866","945","94442","934","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","694","831681","0.0-3.0-46.0-4.0","29","15966","female","null","","","","null","","22","","","830568","","","","","","","1100","94800","1113","95387","1100","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","695","833855","0.0-3.0-48.0-0.0","29","15966","female","2169","","","","68","","23","","","831681","1","","","","0","","2169","95900","2174","96500","","1","23","9","faces","outdoor_scenes","81","82","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","H","0","0","","original","2700","1","23","9","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","81","82","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","696","834695","0.0-3.0-48.0-2.0-0.0","29","15966","female","null","","","","null","","23","","","833855","","","","","","","831","98069","840","98674","831","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","697","837408","0.0-3.0-48.0-4.0","29","15966","female","null","","","","null","","23","","","834695","","","","","","","2700","98900","2713","99514","2700","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
